complaint_id,establishment_id,department_id,description,category,priority,status,created_at
cdbb14a0-ff7a-425b-a8a5-dfa5328105f6,e251eebd-e71c-4bef-8ec3-6b43f4a88d72,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Hygiene,High,Resolved,2026-07-12T13:03:34.476174
6fac5524-39e2-497e-b0d7-95258245109d,08f93a26-a123-4a2f-bd93-95ac8ac024b1,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Fire,Medium,Pending,2026-07-12T13:03:34.476180
060850f5-0369-4f72-a0b8-99daf64e9ecc,78107215-e693-410d-9f93-f95dbfb04e50,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.476187
7564a455-34ca-4198-9ff8-a46eaa7a7de6,6af6547a-0659-4b88-bada-86f5e5368485,24353874-868b-46b4-8ac7-58527ba25067,Safety violation,Hygiene,Low,Resolved,2026-07-12T13:03:34.476193
3db505bb-6faf-418c-a750-2d00752acff7,f0b82238-d466-45ca-966b-1459daf4768a,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Hygiene,High,Resolved,2026-07-12T13:03:34.476199
9695642a-851c-4021-8de7-6f77af2a28f3,08f14c91-b84f-41e1-a9bb-939f1c4b4676,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Environmental,High,Resolved,2026-07-12T13:03:34.476206
8889ee5f-bb70-40df-99fb-3e9e58821842,84d8620c-64ca-4cbd-a438-5a9888201115,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Environmental,Medium,Resolved,2026-07-12T13:03:34.476214
f5425615-4ca5-40d6-8874-73f502522852,4d74075c-16bf-41fc-a2a9-215860257135,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,Low,Resolved,2026-07-12T13:03:34.476220
694747ce-eb71-4423-aae9-7c3b9db3fdf7,404e0c4d-b89d-4bbd-9e39-acc4c35e03b0,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Hygiene,Low,Resolved,2026-07-12T13:03:34.476226
4c595911-47b5-48d5-a741-4de7b5403948,72b331fd-9376-4d8f-9a10-42b6d415c152,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Fire,Low,Pending,2026-07-12T13:03:34.476232
5263b3b8-9a6a-4b62-823c-5592e2412154,8afbacd7-7d45-4838-910c-ab52966cca11,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Fire,Medium,Pending,2026-07-12T13:03:34.476239
326b799e-d8f3-4279-bcb6-d84f795d877a,3656158c-8723-49e9-b291-2aa1f02ac217,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Hygiene,Medium,Pending,2026-07-12T13:03:34.476245
d1dea52a-f457-45b4-9900-8bbd56b17813,a3a4843f-5175-4244-b755-7387f66423de,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Hygiene,Medium,Resolved,2026-07-12T13:03:34.476251
f1b33e76-df1d-4748-95b8-3f1a8b43b1fa,91615275-326b-4eab-a06d-f22cf34b1ead,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.476257
66b45c68-b8c6-4f6c-af71-9f6d40c12a3a,503bd7c0-f158-442c-ad8a-7250d52cb43e,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Environmental,High,Pending,2026-07-12T13:03:34.476263
3bc60702-2fb6-4f8e-a571-c16c86872592,d30450ed-40af-4efe-90ed-93a93e232d41,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Hygiene,Medium,Pending,2026-07-12T13:03:34.476270
4edcde48-7220-474d-82b7-b7ba0d079f19,19b0f6df-f028-4a72-bca2-ea9787dd8086,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Hygiene,Low,Pending,2026-07-12T13:03:34.476276
1ded1c41-e078-43fc-86fc-9a2ae98d7059,11ccf534-beb1-4321-b2c5-f779433a405f,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Hygiene,Low,Pending,2026-07-12T13:03:34.476282
e346d956-5e8c-43ba-9d82-a382350e7257,e60a4e3b-e619-4cf9-8e24-54ab5765d531,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Hygiene,Low,Resolved,2026-07-12T13:03:34.476288
1a2efbd8-0a24-485f-bd59-2d15d0c16906,f64bb8eb-2e44-466a-8642-99fab8db27c4,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,High,Resolved,2026-07-12T13:03:34.476294
89c1ed56-8ab2-4c93-9753-e4c84c3a5c21,ea5be053-780a-489e-ac68-992079fd8a34,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Fire,High,Resolved,2026-07-12T13:03:34.476302
e8d4fe56-475e-411a-b6b8-5892137f927b,5e550663-91f8-4555-90da-5be9533c2d4a,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Hygiene,High,Resolved,2026-07-12T13:03:34.476308
42c19416-cc0f-49e4-80d3-a41d9247511b,3ece5a3b-1b98-430b-b55a-bbf482bc559b,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Hygiene,Low,Pending,2026-07-12T13:03:34.476315
8aee7961-6391-42d2-92c1-15577abef6ff,af9da769-b5e8-4014-83c4-9b19be2cc8dc,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Environmental,Medium,Pending,2026-07-12T13:03:34.476321
27bcb1e7-9427-4bfc-8564-0bc35e1423ae,c958f324-7c28-4325-a8f8-365df6c7c372,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Fire,Medium,Pending,2026-07-12T13:03:34.476327
052c93ef-fc1f-4d98-bbb9-f2927ef543e3,ba77e184-a377-414b-9e0d-4b5475b6ba0a,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,Medium,Pending,2026-07-12T13:03:34.476333
5e0711a5-9f95-43af-8ccc-d89470750f1b,344aee27-a668-4814-b636-40caa0fd8944,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Hygiene,Medium,Resolved,2026-07-12T13:03:34.476342
c823b32c-336b-4550-9ff7-fd7d5e6aec72,2539d26d-0e43-4562-8dc6-3809ffb21f7a,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Environmental,High,Pending,2026-07-12T13:03:34.476349
27b413ca-8601-483a-89c9-7c383e8dc6a2,568c5ee1-8eb7-488a-91bc-0657b36e8492,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Hygiene,Medium,Resolved,2026-07-12T13:03:34.476355
e46812fa-3458-40ff-843b-b4d19688806d,d1b08669-36df-497d-913e-77734460a729,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Environmental,High,Pending,2026-07-12T13:03:34.476361
a491cd62-055c-4c9b-8f51-64293e533227,8c87a6e5-b87b-453c-a2c4-c95a0c9ea986,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Hygiene,Medium,Pending,2026-07-12T13:03:34.476368
8202a6ff-46f3-445d-b24d-eddc8fbbcc30,98fe9d0d-4d3a-4713-a279-6758ba779b34,24353874-868b-46b4-8ac7-58527ba25067,Safety violation,Environmental,Medium,Resolved,2026-07-12T13:03:34.476374
8dc39cc5-e49e-4fcd-bfc0-18aed27e9dcc,3fcff1ed-8deb-4bfa-89f4-564046a62df1,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Environmental,High,Pending,2026-07-12T13:03:34.476381
9aa83265-6182-4f0d-b933-e566dd37f72b,110d7264-332b-46cc-a024-c21ed4450580,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Fire,Medium,Pending,2026-07-12T13:03:34.476387
4f6677ec-803a-4da0-91f2-bee4eff0de25,4eb2b23d-9ba2-4d40-b901-d867b0d9cd07,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,High,Resolved,2026-07-12T13:03:34.476393
c405d5eb-f8ea-4908-bce5-09894cd7f45b,9ade292f-f050-4398-98e0-1b99b1857dcb,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Hygiene,Low,Pending,2026-07-12T13:03:34.476400
914f082a-90e7-48d0-b3ab-ae21ecb1496b,09be57c7-ab42-426b-a4a5-13c6813247df,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Environmental,Medium,Pending,2026-07-12T13:03:34.476406
1f488148-b89a-47ae-b7a2-407940a8b4b0,35885919-a2c6-4826-8746-8d2c64d95677,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Fire,Low,Pending,2026-07-12T13:03:34.476412
0b6d27bb-e653-4e2f-abb4-3add78792b8a,48ad3914-e104-4398-ab1e-b0c709987a57,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Environmental,Low,Pending,2026-07-12T13:03:34.476418
0833395c-e3c1-4c9a-afad-c15397806757,2a0f446a-03a0-44b7-8683-6842b0fd52e6,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Environmental,Low,Pending,2026-07-12T13:03:34.476425
8f24b61b-8cfc-484d-8288-dfc7dbdb361f,99b19b80-b688-4e51-9da0-325b0ad99124,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.476432
7ede845a-61d9-4e04-867a-a9450a72f85a,51e31da5-e538-47ce-baba-9e44b5e477f0,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Hygiene,Low,Resolved,2026-07-12T13:03:34.476438
d70587ab-f519-4df8-bae6-c2656bbe7f30,0c3c4d61-ea9f-464a-9b04-298a91584e85,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Hygiene,High,Pending,2026-07-12T13:03:34.476444
a8a06bea-43d1-4b90-a388-f3802e4fd430,db5d1a22-23f2-47df-b151-f9728dc3bccc,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Hygiene,Medium,Pending,2026-07-12T13:03:34.476450
40c598b6-b5b5-48dd-a810-51b72db2e9da,ff304465-961e-43e7-801a-e2f59bf9e63c,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Environmental,High,Resolved,2026-07-12T13:03:34.476457
c46ce0b3-7202-4e4f-bdc6-9fc1041c8f4f,e8a605db-5b20-49b2-8c5a-a1d92f62f8a4,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Hygiene,High,Resolved,2026-07-12T13:03:34.476465
c5d9931e-c905-4bc1-9775-2118ec021db1,c8f708c1-b71c-4f50-9461-e52261f0f362,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Environmental,High,Pending,2026-07-12T13:03:34.476472
09727e8a-ee63-435c-a6cd-fd92e1bb5910,b82a149a-f9ea-490b-8fd9-dd3c3c84badb,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Fire,Medium,Resolved,2026-07-12T13:03:34.476478
dd489442-8f28-463d-88a0-6968997687d5,5a3e10b0-e5a3-4c28-8dfd-3c1ab8bad02d,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Fire,Medium,Resolved,2026-07-12T13:03:34.476485
99bd9907-18c6-4dde-99e3-c7e294bad42a,836fabdc-6329-45ac-a099-1c3a0aded992,24353874-868b-46b4-8ac7-58527ba25067,Safety violation,Environmental,High,Pending,2026-07-12T13:03:34.476491
12a325d6-e6d1-4058-bfc2-2ab08557f683,fd1c5325-b2fb-4d2d-882f-9bb4ba54e071,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Fire,High,Resolved,2026-07-12T13:03:34.476497
9cadf3b0-124d-482f-b0fb-c240c910130e,3d55833e-d445-4d65-a12f-e975cf65fe38,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Fire,High,Pending,2026-07-12T13:03:34.476503
5fd8d83c-5eb0-4dcc-aea2-dcee7760b8ba,9754f433-fa2f-4fca-a899-77052fdeb37f,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Environmental,Medium,Resolved,2026-07-12T13:03:34.476510
b83fbdd7-b682-41bb-bba0-258b29784398,db65a427-31ca-486b-bd90-50bd5a461672,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Environmental,High,Resolved,2026-07-12T13:03:34.476516
185f8f3a-d904-45f3-8cce-666de252a694,eb3f8e9e-d0cb-4e2c-80d3-962b90264b5b,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Hygiene,High,Resolved,2026-07-12T13:03:34.476522
beaee89e-078e-477d-98f2-d58f69991023,a17a7148-a059-4a3f-bb86-35cb1073b922,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Hygiene,Medium,Resolved,2026-07-12T13:03:34.476529
253a1d07-1308-43bd-9e2b-d1ad6a7da098,75d947bd-5579-41ff-a668-33eff417887a,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Hygiene,High,Pending,2026-07-12T13:03:34.476535
a8d68660-9981-4929-ad7d-89a21affaf88,563196c2-cfaa-4df5-8a53-d26b39a085e7,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Environmental,High,Resolved,2026-07-12T13:03:34.476541
55166f91-8fe1-4a09-9f30-8802aa163a93,629e7f6d-54c9-4c84-b67a-cfab70399b41,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Environmental,Low,Resolved,2026-07-12T13:03:34.476547
af12218b-8fac-4145-b7cd-a3e4589d6df0,d4829767-a766-45c3-bde2-e5873a3fbfb3,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Environmental,High,Resolved,2026-07-12T13:03:34.476553
a718cfa2-f867-41bc-9386-344215b20180,899a7653-0763-4d26-abbd-e1fcb22c8714,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Safety violation,Environmental,Low,Pending,2026-07-12T13:03:34.476559
4fadba31-ca67-496f-b1c8-33149a9199ff,0ea86d45-0a4a-4e45-ad3d-128014424cb8,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Environmental,Medium,Pending,2026-07-12T13:03:34.476565
8354a48f-ed66-4e21-812b-8447386e9793,b23e84bf-0baf-4de4-985f-125fe41081ac,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Environmental,Low,Pending,2026-07-12T13:03:34.476571
3271fe7d-4f8b-4a2f-b088-ad15c5ba80e2,87361a57-7e1d-43ce-b393-d66ae435beaa,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Environmental,Low,Resolved,2026-07-12T13:03:34.476577
329e2ec8-c485-4720-9f5f-083ccb53828e,43a0fc29-e822-421d-a706-5892e8332e71,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,Medium,Pending,2026-07-12T13:03:34.476584
cdcc8bb6-1b0c-4647-96d7-3d47279c0404,60236ecb-40f4-4a5f-9375-b403e5705591,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Environmental,High,Pending,2026-07-12T13:03:34.476592
8fad1021-decc-4855-98bb-f96ede4c69bc,571dc4e9-1256-4183-bc1d-c13683615f68,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Fire,High,Pending,2026-07-12T13:03:34.476598
a43cc3ef-7af9-4f72-aad6-5495692954b5,144373b3-ef86-4c3a-8c4d-ee5cf084300b,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Fire,Medium,Pending,2026-07-12T13:03:34.476604
6040a590-5a53-4133-975a-177535c80cca,46f6b30e-f198-47d9-a54d-0164b346769c,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.476610
bc5dce09-4fcc-4be4-ae4e-f529698313ae,93ba9f10-64dc-436d-967a-2de04e8722a1,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Fire,Low,Pending,2026-07-12T13:03:34.476616
054a8fe1-ee82-40d5-9f54-0ae01b8b2f2d,8116db26-9829-417a-ab34-fb5f357888dc,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Fire,Medium,Pending,2026-07-12T13:03:34.476623
81634235-c9fb-469b-9b59-58f92b51b24f,4f1e9379-113a-4c2f-9e6e-b3bcf4084ba7,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Environmental,High,Pending,2026-07-12T13:03:34.476634
9a06b4a9-071e-4816-a9f8-6c0307679fa3,d444f996-8d52-4415-bac7-df0605c2f3cc,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Environmental,High,Pending,2026-07-12T13:03:34.476647
c82b3a7e-50a2-4668-8976-d54314166931,f9eb91b7-a122-4acf-b82d-ca91d7dac5fe,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Environmental,High,Resolved,2026-07-12T13:03:34.476653
ddd7eed5-1f4b-4286-bf3c-b7bf3a0b9534,39450361-e959-4f1b-be51-f604a62f2ef4,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Fire,High,Resolved,2026-07-12T13:03:34.476659
055a337e-165c-48db-9a35-93209f2f3424,9dd25828-fe90-48c2-b4a3-bc829e00c02b,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Hygiene,Medium,Resolved,2026-07-12T13:03:34.476665
215ceee7-9584-4a0e-b25b-bbd95a9fcbf4,80144eb4-c058-4f6d-bb44-092799edf77e,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Hygiene,Medium,Pending,2026-07-12T13:03:34.476672
a953859d-116b-4e09-b945-e3a14360a3b8,b1b52da1-6d01-4de0-92cf-4a167c480695,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Hygiene,Medium,Pending,2026-07-12T13:03:34.476677
15093ee5-ac24-4bb0-9c5f-9db04d91452f,fc1e8282-89ee-4979-9de8-f97f566f0ac4,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Fire,Medium,Pending,2026-07-12T13:03:34.476683
a50c44c6-8bd0-4f78-b881-c3bb72034d6d,a1a91ed0-32c1-4849-b82c-c972203d5d3d,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Fire,Low,Pending,2026-07-12T13:03:34.476690
8cde343e-b0da-44bf-bb7f-666399ad82f1,9ce25f19-870c-4038-b076-9554fccc0ba7,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Environmental,Medium,Resolved,2026-07-12T13:03:34.476696
b0d5603e-cf86-4814-bdb1-a9e255bfa550,7cf0aa89-e022-408c-8b43-24b7f7c64ea9,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Environmental,High,Pending,2026-07-12T13:03:34.476703
1fa8acc4-dc52-465d-9ca1-946f05c53b13,735f0bcd-874e-48a3-90c4-da0548b9f37b,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Hygiene,Low,Pending,2026-07-12T13:03:34.476709
b807bb14-304e-4810-9bb3-06ee30e00f13,34a09419-def7-4fbb-933a-444781849177,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Safety violation,Hygiene,High,Pending,2026-07-12T13:03:34.476715
aec480d6-0fff-4f46-9991-b72f09dea4e2,073b330f-1aac-40d5-a1b7-e0e3f3027bb1,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Odour issue,Fire,High,Resolved,2026-07-12T13:03:34.476723
bd5bf166-4f48-4b8d-a2b7-01af91120098,d4324e7d-7406-47d0-b64f-461c7b218def,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Hygiene,Medium,Pending,2026-07-12T13:03:34.476729
f06a2470-d464-46cf-ae5f-41b44485fef6,eee5a4b3-f78a-4418-be34-89a1b8f23c10,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Hygiene,Medium,Pending,2026-07-12T13:03:34.476735
d6153ea9-b80e-4204-8bf4-fb619259a2e4,5f24b904-dbfe-4385-acfe-ad817e5b2fca,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Fire,High,Resolved,2026-07-12T13:03:34.476742
28f55899-021b-48c3-9110-0667d4c62e79,8c3e7ea2-b58f-4a3e-877f-76c1c747980f,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Fire,Medium,Resolved,2026-07-12T13:03:34.476748
692b5981-ea35-45c9-8881-dffbb58af448,2b66a6ab-5d20-4ef5-b8d5-9eef88b90999,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Fire,Medium,Resolved,2026-07-12T13:03:34.476756
a595009e-4b46-412a-80be-8574d51480a7,28e031ca-0371-40b3-b212-e50522ec3b0b,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Hygiene,Low,Resolved,2026-07-12T13:03:34.476762
3af04858-5401-471e-a1d8-0354443f7af8,2ffc0381-06c6-4afb-aa79-1c1cc7133e27,24353874-868b-46b4-8ac7-58527ba25067,Safety violation,Environmental,Medium,Pending,2026-07-12T13:03:34.476769
4edf3239-52a1-4544-9368-2cfd364e14ec,b0a6d3b8-3dbb-4884-9200-4043f5943d3a,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Environmental,Medium,Resolved,2026-07-12T13:03:34.476775
e007397b-4da2-4a1b-b365-85a92e8bc626,54cba3b7-7168-47a7-9d1b-60afd617d8c5,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Environmental,High,Resolved,2026-07-12T13:03:34.476781
eeb4ca6b-4f3b-4693-ba23-c8dd908d6f3c,a6331778-a42f-4ab0-9537-8e2bffed3978,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Hygiene,High,Pending,2026-07-12T13:03:34.476788
c8826bbe-8c26-4034-abea-c7e55ed0d8c1,d50ae1d5-f648-4094-af1a-fe8a38b1ead2,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Environmental,Medium,Resolved,2026-07-12T13:03:34.476794
2fde10d2-5adb-40ce-bd83-c73957e49254,fc04de3b-788c-4db1-8315-2ffa8b7868b0,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,Low,Resolved,2026-07-12T13:03:34.476800
81455fb8-531d-43d2-b3b1-d30bbae08da8,5a6dbaff-70fe-4a7f-9d46-742d4d34beee,718472ee-2192-4e7b-9d38-124525a57358,Pollution complaint,Fire,Low,Pending,2026-07-12T13:03:34.476808
8c9887ac-db08-4e34-bbf7-b577b6cb4f84,d83e42c4-2eeb-4dec-a4be-40ae975d8191,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Hygiene,Medium,Resolved,2026-07-12T13:03:34.476815
7752f27d-05f2-40a2-aba0-e541d7abc5de,64774dfe-8d2d-4625-b6a8-c8113e73fed5,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Fire,Medium,Resolved,2026-07-12T13:03:34.476829
9048fd7c-7fa3-480a-8a95-8185c5906cc7,7280998d-9e53-4e16-a79b-01c3b0a0818d,24353874-868b-46b4-8ac7-58527ba25067,Odour issue,Hygiene,High,Resolved,2026-07-12T13:03:34.476836
82d79d3f-fc49-44b4-aa0c-eb54d399951b,c30f2308-0cd3-4fd0-9462-2ac5ee3789e0,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Fire,Low,Resolved,2026-07-12T13:03:34.476843
580f8c6a-e94a-4900-a48d-09062a977822,44351b81-fc8d-41f2-9c5b-38b31f149d29,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Environmental,High,Resolved,2026-07-12T13:03:34.476849
0130708a-da07-4a10-b3cc-d4b25fa2d721,b92e3fcc-9103-4868-ab65-07469f999ce5,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Environmental,Medium,Pending,2026-07-12T13:03:34.476855
f79a4c83-6af3-4ed8-a624-e645d466149f,2df88d5f-7824-4e7c-89e3-683ae9de593c,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Hygiene,High,Resolved,2026-07-12T13:03:34.476863
f0de16de-062a-4bd9-992a-c961590575bd,655ba5b1-4699-40bd-855b-0c154ba6e52a,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Fire,Low,Pending,2026-07-12T13:03:34.476869
f9819b5d-48bc-430f-861c-3d7e3ebb1a21,7ec0d4b1-a196-475d-bfd0-5c566b5445d3,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Odour issue,Hygiene,Medium,Resolved,2026-07-12T13:03:34.476875
d078e5e2-8008-4e89-b428-90b0fca6bc4d,2ab697a7-f496-4b78-bc4f-77eddf0b5569,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Pollution complaint,Environmental,Low,Pending,2026-07-12T13:03:34.476882
5900d525-1d00-4d97-8e15-091561ea4d50,5e384782-5be9-4663-af31-f1b6ec2669e1,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,Medium,Resolved,2026-07-12T13:03:34.476888
1bf30d22-d948-4f87-b1d7-265a9743058f,49269934-9d4c-4a64-abb3-1fba0778a491,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Hygiene,High,Pending,2026-07-12T13:03:34.476894
aaf57ac4-9788-41fb-96f7-fbbc9fe4122e,79ed89da-bd36-44ef-a04c-345f23ec0706,24353874-868b-46b4-8ac7-58527ba25067,Pollution complaint,Hygiene,Low,Pending,2026-07-12T13:03:34.476901
f31b11a8-b623-4c85-9a6c-c8a02a7a2355,0f7f0384-fbf4-42fb-9a83-9b734301e438,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Safety violation,Hygiene,Medium,Resolved,2026-07-12T13:03:34.476907
150fb0a3-a78e-4515-8093-dbbfb36ea643,c4b91ce0-9e14-4f7e-8476-6d20d274791d,718472ee-2192-4e7b-9d38-124525a57358,Safety violation,Environmental,Medium,Resolved,2026-07-12T13:03:34.476913
09a16d1d-4947-4677-b9c9-7fc3fe30320d,c611f277-674a-4510-93b9-416a161a0c3c,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Hygiene,Medium,Pending,2026-07-12T13:03:34.476919
af8d8f3c-6f5d-4a0c-b5af-e22d2e6f3bfa,8f398901-5b76-48d0-ad2d-b3f2125b53e9,d8ef4900-75f2-4b9f-9815-b7dc608e0862,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.476925
e570de79-8acb-4402-92ca-a1f8607ea59e,08d0eb50-0928-4500-b133-662a1ff48165,718472ee-2192-4e7b-9d38-124525a57358,Odour issue,Fire,Medium,Pending,2026-07-12T13:03:34.477002
9338842d-bcb2-4f29-8d11-675df89075ab,4ff04827-82de-4da7-af20-c9d30f08ce0a,a338e2f8-957f-46aa-8d6e-5d00ffabcfda,Odour issue,Environmental,High,Resolved,2026-07-12T13:03:34.477013
3fb5e262-ea23-4517-96fc-962f0b1b3e2a,bbe028ef-cdde-4e52-8282-d291e7245fd8,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Fire,High,Pending,2026-07-12T13:03:34.477020
7acb8faf-3bc5-4382-98f3-36de1246605c,9f725dc9-468a-4a2e-a156-cc010aa90667,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Hygiene,Medium,Pending,2026-07-12T13:03:34.477027
365da64b-6722-4899-a0dc-edd75b146000,f19f1b2a-84ac-4143-8185-8f0ab7f298a7,17c8b7df-21cc-4394-b4da-f0a1a25a0349,Pollution complaint,Fire,High,Resolved,2026-07-12T13:03:34.477033
